Ano;Agente TÛxico;Estado;Quantidade
2019;AgrotÛxico domÈstico;AC;9
2019;AgrotÛxico sa˙de p˙blica;AC;2
2019;Raticida;AC;20
2019;Prod. veterin·rio;AC;4
2019;Prod. uso domiciliar;AC;16
2019;CosmÈtico;AC;7
2019;Prod. quÌmico;AC;3
2019;Metal;AC;1
2019;Drogas de abuso;AC;25
2019;Planta tÛxica;AC;0
2019;Alimento e bebida;AC;29
2019;Outro;AC;17
2019;Ign/Branco;AM;189
2019;Medicamento;AM;225
2019;AgrotÛxico agrÌcola;AM;22
2019;AgrotÛxico domÈstico;AM;16
2019;AgrotÛxico sa˙de p˙blica;AM;15
2019;Raticida;AM;42
2019;Prod. veterin·rio;AM;13
2019;Prod. uso domiciliar;AM;62
2019;CosmÈtico;AM;12
2019;Prod. quÌmico;AM;28
2019;Metal;AM;0
2019;Drogas de abuso;AM;694
2019;Planta tÛxica;AM;2
2019;Alimento e bebida;AM;290
2019;Outro;AM;75
2019;Ign/Branco;RR;69
2019;Medicamento;RR;384
2019;AgrotÛxico agrÌcola;RR;23
2019;AgrotÛxico domÈstico;RR;16
2019;AgrotÛxico sa˙de p˙blica;RR;58
2019;Raticida;RR;41
2019;Prod. veterin·rio;RR;13
2019;Prod. uso domiciliar;RR;62
2019;CosmÈtico;RR;13
2019;Prod. quÌmico;RR;29
2019;Metal;RR;0
2019;Drogas de abuso;RR;35
2019;Planta tÛxica;RR;7
2019;Alimento e bebida;RR;208
2019;Outro;RR;37
2019;Ign/Branco;PA;145
2019;Medicamento;PA;272
2019;AgrotÛxico agrÌcola;PA;94
2019;AgrotÛxico domÈstico;PA;44
2019;AgrotÛxico sa˙de p˙blica;PA;5
2019;Raticida;PA;65
2019;Prod. veterin·rio;PA;23
2019;Prod. uso domiciliar;PA;48
2019;CosmÈtico;PA;7
2019;Prod. quÌmico;PA;50
2019;Metal;PA;1
2019;Drogas de abuso;PA;11
2019;Planta tÛxica;PA;8
2019;Alimento e bebida;PA;47
2019;Outro;PA;37
2019;Ign/Branco;AP;10
2019;Medicamento;AP;44
2019;AgrotÛxico agrÌcola;AP;1
2019;AgrotÛxico domÈstico;AP;1
2019;AgrotÛxico sa˙de p˙blica;AP;0
2019;Raticida;AP;9
2019;Prod. veterin·rio;AP;0
2019;Prod. uso domiciliar;AP;11
2019;CosmÈtico;AP;2
2019;Prod. quÌmico;AP;1
2019;Metal;AP;0
2019;Drogas de abuso;AP;2
2019;Planta tÛxica;AP;3
2019;Alimento e bebida;AP;0
2019;Outro;AP;7
2019;Ign/Branco;TO;142
2019;Medicamento;TO;991
2019;AgrotÛxico agrÌcola;TO;147
2019;AgrotÛxico domÈstico;TO;64
2019;AgrotÛxico sa˙de p˙blica;TO;7
2019;Raticida;TO;70
2019;Prod. veterin·rio;TO;42
2019;Prod. uso domiciliar;TO;118
2019;CosmÈtico;TO;21
2019;Prod. quÌmico;TO;50
2019;Metal;TO;2
2019;Drogas de abuso;TO;35
2019;Planta tÛxica;TO;30
2019;Alimento e bebida;TO;146
2019;Outro;TO;93
2019;Ign/Branco;MA;108
2019;Medicamento;MA;557
2019;AgrotÛxico agrÌcola;MA;43
2019;AgrotÛxico domÈstico;MA;20
2019;AgrotÛxico sa˙de p˙blica;MA;12
2019;Raticida;MA;53
2019;Prod. veterin·rio;MA;19
2019;Prod. uso domiciliar;MA;67
2019;CosmÈtico;MA;12
2019;Prod. quÌmico;MA;25
2019;Metal;MA;3
2019;Drogas de abuso;MA;17
2019;Planta tÛxica;MA;7
2019;Alimento e bebida;MA;251
2019;Outro;MA;24
2019;Ign/Branco;PI;123
2019;Medicamento;PI;1117
2019;AgrotÛxico agrÌcola;PI;25
2019;AgrotÛxico domÈstico;PI;33
2019;AgrotÛxico sa˙de p˙blica;PI;5
2019;Raticida;PI;50
2019;Prod. veterin·rio;PI;22
2019;Prod. uso domiciliar;PI;136
2019;CosmÈtico;PI;41
2019;Prod. quÌmico;PI;29
2019;Metal;PI;2
2019;Drogas de abuso;PI;157
2019;Planta tÛxica;PI;16
2019;Alimento e bebida;PI;140
2019;Outro;PI;132
2019;Ign/Branco;CE;425
2019;Medicamento;CE;2308
2019;AgrotÛxico agrÌcola;CE;141
2019;AgrotÛxico domÈstico;CE;58
2019;AgrotÛxico sa˙de p˙blica;CE;6
2019;Raticida;CE;151
2019;Prod. veterin·rio;CE;54
2019;Prod. uso domiciliar;CE;191
2019;CosmÈtico;CE;43
2019;Prod. quÌmico;CE;83
2019;Metal;CE;10
2019;Drogas de abuso;CE;107
2019;Planta tÛxica;CE;13
2019;Alimento e bebida;CE;187
2019;Outro;CE;84
2019;Ign/Branco;RN;983
2019;Medicamento;RN;1139
2019;AgrotÛxico agrÌcola;RN;21
2019;AgrotÛxico domÈstico;RN;15
2019;AgrotÛxico sa˙de p˙blica;RN;3
2019;Raticida;RN;89
2019;Prod. veterin·rio;RN;17
2019;Prod. uso domiciliar;RN;102
2019;CosmÈtico;RN;37
2019;Prod. quÌmico;RN;44
2019;Metal;RN;3
2019;Drogas de abuso;RN;487
2019;Planta tÛxica;RN;8
2019;Alimento e bebida;RN;335
2019;Outro;RN;81
2019;Ign/Branco;PB;357
2019;Medicamento;PB;1693
2019;AgrotÛxico agrÌcola;PB;75
2019;AgrotÛxico domÈstico;PB;62
2019;AgrotÛxico sa˙de p˙blica;PB;4
2019;Raticida;PB;141
2019;Prod. veterin·rio;PB;18
2019;Prod. uso domiciliar;PB;219
2019;CosmÈtico;PB;59
2019;Prod. quÌmico;PB;60
2019;Metal;PB;3
2019;Drogas de abuso;PB;486
2019;Planta tÛxica;PB;18
2019;Alimento e bebida;PB;364
2019;Outro;PB;107
2019;Ign/Branco;PE;849
2019;Medicamento;PE;6335
2019;AgrotÛxico agrÌcola;PE;579
2019;AgrotÛxico domÈstico;PE;190
2019;AgrotÛxico sa˙de p˙blica;PE;15
2019;Raticida;PE;209
2019;Prod. veterin·rio;PE;116
2019;Prod. uso domiciliar;PE;685
2019;CosmÈtico;PE;224
2019;Prod. quÌmico;PE;226
2019;Metal;PE;0
2019;Drogas de abuso;PE;1740
2019;Planta tÛxica;PE;78
2019;Alimento e bebida;PE;702
2019;Outro;PE;541
2019;Ign/Branco;AL;878
2019;Medicamento;AL;1969
2019;AgrotÛxico agrÌcola;AL;111
2019;AgrotÛxico domÈstico;AL;36
2019;AgrotÛxico sa˙de p˙blica;AL;4
2019;Raticida;AL;155
2019;Prod. veterin·rio;AL;22
2019;Prod. uso domiciliar;AL;195
2019;CosmÈtico;AL;57
2019;Prod. quÌmico;AL;48
2019;Metal;AL;1
2019;Drogas de abuso;AL;81
2019;Planta tÛxica;AL;27
2019;Alimento e bebida;AL;319
2019;Outro;AL;111
2019;Ign/Branco;SE;71
2019;Medicamento;SE;337
2019;AgrotÛxico agrÌcola;SE;44
2019;AgrotÛxico domÈstico;SE;7
2019;AgrotÛxico sa˙de p˙blica;SE;0
2019;Raticida;SE;50
2019;Prod. veterin·rio;SE;10
2019;Prod. uso domiciliar;SE;58
2019;CosmÈtico;SE;11
2019;Prod. quÌmico;SE;18
2019;Metal;SE;1
2019;Drogas de abuso;SE;44
2019;Planta tÛxica;SE;9
2019;Alimento e bebida;SE;50
2019;Outro;SE;20
2019;Ign/Branco;BA;903
2019;Medicamento;BA;2143
2019;AgrotÛxico agrÌcola;BA;258
2019;AgrotÛxico domÈstico;BA;67
2019;AgrotÛxico sa˙de p˙blica;BA;32
2019;Raticida;BA;276
2019;Prod. veterin·rio;BA;59
2019;Prod. uso domiciliar;BA;281
2019;CosmÈtico;BA;80
2019;Prod. quÌmico;BA;153
2019;Metal;BA;6
2019;Drogas de abuso;BA;147
2019;Planta tÛxica;BA;45
2019;Alimento e bebida;BA;468
2019;Outro;BA;175
2019;Ign/Branco;MG;2024
2019;Medicamento;MG;14036
2019;AgrotÛxico agrÌcola;MG;582
2019;AgrotÛxico domÈstico;MG;199
2019;AgrotÛxico sa˙de p˙blica;MG;53
2019;Raticida;MG;925
2019;Prod. veterin·rio;MG;236
2019;Prod. uso domiciliar;MG;955
2019;CosmÈtico;MG;155
2019;Prod. quÌmico;MG;377
2019;Metal;MG;45
2019;Drogas de abuso;MG;1778
2019;Planta tÛxica;MG;114
2019;Alimento e bebida;MG;904
2019;Outro;MG;622
2019;Ign/Branco;ES;162
2019;Medicamento;ES;3998
2019;AgrotÛxico agrÌcola;ES;431
2019;AgrotÛxico domÈstico;ES;97
2019;AgrotÛxico sa˙de p˙blica;ES;63
2019;Raticida;ES;137
2019;Prod. veterin·rio;ES;39
2019;Prod. uso domiciliar;ES;463
2019;CosmÈtico;ES;155
2019;Prod. quÌmico;ES;198
2019;Metal;ES;11
2019;Drogas de abuso;ES;487
2019;Planta tÛxica;ES;86
2019;Alimento e bebida;ES;363
2019;Outro;ES;130
2019;Ign/Branco;RJ;721
2019;Medicamento;RJ;3697
2019;AgrotÛxico agrÌcola;RJ;64
2019;AgrotÛxico domÈstico;RJ;42
2019;AgrotÛxico sa˙de p˙blica;RJ;4
2019;Raticida;RJ;333
2019;Prod. veterin·rio;RJ;36
2019;Prod. uso domiciliar;RJ;311
2019;CosmÈtico;RJ;35
2019;Prod. quÌmico;RJ;173
2019;Metal;RJ;9
2019;Drogas de abuso;RJ;1067
2019;Planta tÛxica;RJ;22
2019;Alimento e bebida;RJ;667
2019;Outro;RJ;248
2019;Ign/Branco;SP;2848
2019;Medicamento;SP;23380
2019;AgrotÛxico agrÌcola;SP;523
2019;AgrotÛxico domÈstico;SP;320
2019;AgrotÛxico sa˙de p˙blica;SP;58
2019;Raticida;SP;1129
2019;Prod. veterin·rio;SP;173
2019;Prod. uso domiciliar;SP;2065
2019;CosmÈtico;SP;240
2019;Prod. quÌmico;SP;649
2019;Metal;SP;46
2019;Drogas de abuso;SP;9451
2019;Planta tÛxica;SP;91
2019;Alimento e bebida;SP;1776
2019;Outro;SP;889
2019;Ign/Branco;PR;828
2019;Medicamento;PR;12182
2019;AgrotÛxico agrÌcola;PR;810
2019;AgrotÛxico domÈstico;PR;259
2019;AgrotÛxico sa˙de p˙blica;PR;20
2019;Raticida;PR;506
2019;Prod. veterin·rio;PR;163
2019;Prod. uso domiciliar;PR;965
2019;CosmÈtico;PR;114
2019;Prod. quÌmico;PR;636
2019;Metal;PR;25
2019;Drogas de abuso;PR;3036
2019;Planta tÛxica;PR;233
2019;Alimento e bebida;PR;190
2019;Outro;PR;309
2019;Ign/Branco;SC;640
2019;Medicamento;SC;6103
2019;AgrotÛxico agrÌcola;SC;377
2019;AgrotÛxico domÈstico;SC;158
2019;AgrotÛxico sa˙de p˙blica;SC;6
2019;Raticida;SC;233
2019;Prod. veterin·rio;SC;51
2019;Prod. uso domiciliar;SC;314
2019;CosmÈtico;SC;30
2019;Prod. quÌmico;SC;203
2019;Metal;SC;17
2019;Drogas de abuso;SC;464
2019;Planta tÛxica;SC;93
2019;Alimento e bebida;SC;229
2019;Outro;SC;219
2019;Ign/Branco;RS;944
2019;Medicamento;RS;4681
2019;AgrotÛxico agrÌcola;RS;619
2019;AgrotÛxico domÈstico;RS;115
2019;AgrotÛxico sa˙de p˙blica;RS;20
2019;Raticida;RS;200
2019;Prod. veterin·rio;RS;93
2019;Prod. uso domiciliar;RS;242
2019;CosmÈtico;RS;32
2019;Prod. quÌmico;RS;285
2019;Metal;RS;16
2019;Drogas de abuso;RS;313
2019;Planta tÛxica;RS;88
2019;Alimento e bebida;RS;215
2019;Outro;RS;288
2019;Ign/Branco;MS;203
2019;Medicamento;MS;1668
2019;AgrotÛxico agrÌcola;MS;89
2019;AgrotÛxico domÈstico;MS;60
2019;AgrotÛxico sa˙de p˙blica;MS;1
2019;Raticida;MS;110
2019;Prod. veterin·rio;MS;59
2019;Prod. uso domiciliar;MS;102
2019;CosmÈtico;MS;19
2019;Prod. quÌmico;MS;112
2019;Metal;MS;1
2019;Drogas de abuso;MS;39
2019;Planta tÛxica;MS;17
2019;Alimento e bebida;MS;80
2019;Outro;MS;82
2019;Ign/Branco;MT;122
2019;Medicamento;MT;653
2019;AgrotÛxico agrÌcola;MT;80
2019;AgrotÛxico domÈstico;MT;44
2019;AgrotÛxico sa˙de p˙blica;MT;4
2019;Raticida;MT;61
2019;Prod. veterin·rio;MT;36
2019;Prod. uso domiciliar;MT;59
2019;CosmÈtico;MT;10
2019;Prod. quÌmico;MT;41
2019;Metal;MT;1
2019;Drogas de abuso;MT;33
2019;Planta tÛxica;MT;3
2019;Alimento e bebida;MT;198
2019;Outro;MT;42
2019;Ign/Branco;GO;486
2019;Medicamento;GO;2873
2019;AgrotÛxico agrÌcola;GO;314
2019;AgrotÛxico domÈstico;GO;130
2019;AgrotÛxico sa˙de p˙blica;GO;51
2019;Raticida;GO;338
2019;Prod. veterin·rio;GO;101
2019;Prod. uso domiciliar;GO;358
2019;CosmÈtico;GO;68
2019;Prod. quÌmico;GO;215
2019;Metal;GO;32
2019;Drogas de abuso;GO;956
2019;Planta tÛxica;GO;40
2019;Alimento e bebida;GO;165
2019;Outro;GO;82
2019;Ign/Branco;DF;787
2019;Medicamento;DF;2745
2019;AgrotÛxico agrÌcola;DF;26
2019;AgrotÛxico domÈstico;DF;36
2019;AgrotÛxico sa˙de p˙blica;DF;0
2019;Raticida;DF;161
2019;Prod. veterin·rio;DF;17
2019;Prod. uso domiciliar;DF;239
2019;CosmÈtico;DF;42
2019;Prod. quÌmico;DF;77
2019;Metal;DF;8
2019;Drogas de abuso;DF;366
2019;Planta tÛxica;DF;31
2019;Alimento e bebida;DF;162
2019;Outro;DF;285
2020;Ign/Branco;RO;9
2020;Medicamento;RO;0
2020;AgrotÛxico agrÌcola;RO;0
2020;AgrotÛxico domÈstico;RO;0
2020;AgrotÛxico sa˙de p˙blica;RO;0
2020;Raticida;RO;0
2020;Prod. veterin·rio;RO;0
2020;Prod. uso domiciliar;RO;0
2020;CosmÈtico;RO;0
2020;Prod. quÌmico;RO;0
2020;Metal;RO;0
2020;Drogas de abuso;RO;0
2020;Planta tÛxica;RO;0
2020;Alimento e bebida;RO;0
2020;Outro;RO;0
2020;Ign/Branco;AC;33
2020;Medicamento;AC;39
2020;AgrotÛxico agrÌcola;AC;10
2020;AgrotÛxico domÈstico;AC;5
2020;AgrotÛxico sa˙de p˙blica;AC;0
2020;Raticida;AC;6
2020;Prod. veterin·rio;AC;1
2020;Prod. uso domiciliar;AC;5
2020;CosmÈtico;AC;0
2020;Prod. quÌmico;AC;2
2020;Metal;AC;0
2020;Drogas de abuso;AC;4
2020;Planta tÛxica;AC;0
2020;Alimento e bebida;AC;7
2020;Outro;AC;3
2020;Ign/Branco;AM;36
2020;Medicamento;AM;36
2020;AgrotÛxico agrÌcola;AM;12
2020;AgrotÛxico domÈstico;AM;6
2020;AgrotÛxico sa˙de p˙blica;AM;1
2020;Raticida;AM;6
2020;Prod. veterin·rio;AM;0
2020;Prod. uso domiciliar;AM;13
2020;CosmÈtico;AM;0
2020;Prod. quÌmico;AM;4
2020;Metal;AM;0
2020;Drogas de abuso;AM;69
2020;Planta tÛxica;AM;1
2020;Alimento e bebida;AM;44
2020;Outro;AM;14
2020;Ign/Branco;RR;8
2020;Medicamento;RR;104
2020;AgrotÛxico agrÌcola;RR;9
2020;AgrotÛxico domÈstico;RR;4
2020;AgrotÛxico sa˙de p˙blica;RR;1
2020;Raticida;RR;13
2020;Prod. veterin·rio;RR;5
2020;Prod. uso domiciliar;RR;24
2020;CosmÈtico;RR;4
2020;Prod. quÌmico;RR;9
2020;Metal;RR;0
2020;Drogas de abuso;RR;13
2020;Planta tÛxica;RR;4
2020;Alimento e bebida;RR;79
2020;Outro;RR;11
2020;Ign/Branco;PA;89
2020;Medicamento;PA;57
2020;AgrotÛxico agrÌcola;PA;45
2020;AgrotÛxico domÈstico;PA;22
2020;AgrotÛxico sa˙de p˙blica;PA;0
2020;Raticida;PA;13
2020;Prod. veterin·rio;PA;6
2020;Prod. uso domiciliar;PA;15
2020;CosmÈtico;PA;3
2020;Prod. quÌmico;PA;20
2020;Metal;PA;1
2020;Drogas de abuso;PA;1
2020;Planta tÛxica;PA;1
2020;Alimento e bebida;PA;2
2020;Outro;PA;2
2020;Ign/Branco;AP;1
2020;Medicamento;AP;3
2020;AgrotÛxico agrÌcola;AP;0
2020;AgrotÛxico domÈstico;AP;2
2020;AgrotÛxico sa˙de p˙blica;AP;0
2020;Raticida;AP;0
2020;Prod. veterin·rio;AP;0
2020;Prod. uso domiciliar;AP;0
2020;CosmÈtico;AP;0
2020;Prod. quÌmico;AP;0
2020;Metal;AP;0
2020;Drogas de abuso;AP;0
2020;Planta tÛxica;AP;0
2020;Alimento e bebida;AP;0
2020;Outro;AP;1
2020;Ign/Branco;TO;65
2020;Medicamento;TO;312
2020;AgrotÛxico agrÌcola;TO;67
2020;AgrotÛxico domÈstico;TO;33
2020;AgrotÛxico sa˙de p˙blica;TO;1
2020;Raticida;TO;23
2020;Prod. veterin·rio;TO;19
2020;Prod. uso domiciliar;TO;49
2020;CosmÈtico;TO;6
2020;Prod. quÌmico;TO;8
2020;Metal;TO;0
2020;Drogas de abuso;TO;29
2020;Planta tÛxica;TO;6
2020;Alimento e bebida;TO;71
2020;Outro;TO;29
2020;Ign/Branco;MA;18
2020;Medicamento;MA;146
2020;AgrotÛxico agrÌcola;MA;27
2020;AgrotÛxico domÈstico;MA;11
2020;AgrotÛxico sa˙de p˙blica;MA;1
2020;Raticida;MA;12
2020;Prod. veterin·rio;MA;4
2020;Prod. uso domiciliar;MA;16
2020;CosmÈtico;MA;5
2020;Prod. quÌmico;MA;8
2020;Metal;MA;1
2020;Drogas de abuso;MA;6
2020;Planta tÛxica;MA;9
2020;Alimento e bebida;MA;94
2020;Outro;MA;9
2020;Ign/Branco;PI;29
2020;Medicamento;PI;137
2020;AgrotÛxico agrÌcola;PI;22
2020;AgrotÛxico domÈstico;PI;6
2020;AgrotÛxico sa˙de p˙blica;PI;0
2020;Raticida;PI;2
2020;Prod. veterin·rio;PI;1
2020;Prod. uso domiciliar;PI;14
2020;CosmÈtico;PI;2
2020;Prod. quÌmico;PI;3
2020;Metal;PI;0
2020;Drogas de abuso;PI;31
2020;Planta tÛxica;PI;2
2020;Alimento e bebida;PI;37
2020;Outro;PI;20
2020;Ign/Branco;CE;132
2020;Medicamento;CE;539
2020;AgrotÛxico agrÌcola;CE;64
2020;AgrotÛxico domÈstico;CE;14
2020;AgrotÛxico sa˙de p˙blica;CE;18
2020;Raticida;CE;32
2020;Prod. veterin·rio;CE;8
2020;Prod. uso domiciliar;CE;50
2020;CosmÈtico;CE;7
2020;Prod. quÌmico;CE;16
2020;Metal;CE;2
2020;Drogas de abuso;CE;26
2020;Planta tÛxica;CE;5
2020;Alimento e bebida;CE;65
2020;Outro;CE;24
2020;Ign/Branco;RN;439
2020;Medicamento;RN;393
2020;AgrotÛxico agrÌcola;RN;5
2020;AgrotÛxico domÈstico;RN;9
2020;AgrotÛxico sa˙de p˙blica;RN;4
2020;Raticida;RN;48
2020;Prod. veterin·rio;RN;10
2020;Prod. uso domiciliar;RN;33
2020;CosmÈtico;RN;25
2020;Prod. quÌmico;RN;17
2020;Metal;RN;0
2020;Drogas de abuso;RN;234
2020;Planta tÛxica;RN;6
2020;Alimento e bebida;RN;203
2020;Outro;RN;33
2020;Ign/Branco;PB;120
2020;Medicamento;PB;314
2020;AgrotÛxico agrÌcola;PB;9
2020;AgrotÛxico domÈstico;PB;15
2020;AgrotÛxico sa˙de p˙blica;PB;0
2020;Raticida;PB;30
2020;Prod. veterin·rio;PB;6
2020;Prod. uso domiciliar;PB;38
2020;CosmÈtico;PB;14
2020;Prod. quÌmico;PB;15
2020;Metal;PB;1
2020;Drogas de abuso;PB;161
2020;Planta tÛxica;PB;2
2020;Alimento e bebida;PB;98
2020;Outro;PB;30
2020;Ign/Branco;PE;275
2020;Medicamento;PE;1452
2020;AgrotÛxico agrÌcola;PE;145
2020;AgrotÛxico domÈstico;PE;67
2020;AgrotÛxico sa˙de p˙blica;PE;4
2020;Raticida;PE;47
2020;Prod. veterin·rio;PE;36
2020;Prod. uso domiciliar;PE;152
2020;CosmÈtico;PE;50
2020;Prod. quÌmico;PE;63
2020;Metal;PE;2
2020;Drogas de abuso;PE;454
2020;Planta tÛxica;PE;30
2020;Alimento e bebida;PE;158
2020;Outro;PE;102
2020;Ign/Branco;AL;283
2020;Medicamento;AL;519
2020;AgrotÛxico agrÌcola;AL;16
2020;AgrotÛxico domÈstico;AL;13
2020;AgrotÛxico sa˙de p˙blica;AL;1
2020;Raticida;AL;36
2020;Prod. veterin·rio;AL;5
2020;Prod. uso domiciliar;AL;56
2020;CosmÈtico;AL;14
2020;Prod. quÌmico;AL;14
2020;Metal;AL;0
2020;Drogas de abuso;AL;22
2020;Planta tÛxica;AL;2
2020;Alimento e bebida;AL;112
2020;Outro;AL;27
2020;Ign/Branco;SE;42
2020;Medicamento;SE;146
2020;AgrotÛxico agrÌcola;SE;8
2020;AgrotÛxico domÈstico;SE;1
2020;AgrotÛxico sa˙de p˙blica;SE;0
2020;Raticida;SE;8
2020;Prod. veterin·rio;SE;3
2020;Prod. uso domiciliar;SE;23
2020;CosmÈtico;SE;6
2020;Prod. quÌmico;SE;6
2020;Metal;SE;2
2020;Drogas de abuso;SE;13
2020;Planta tÛxica;SE;0
2020;Alimento e bebida;SE;12
2020;Outro;SE;8
2020;Ign/Branco;BA;321
2020;Medicamento;BA;572
2020;AgrotÛxico agrÌcola;BA;77
2020;AgrotÛxico domÈstico;BA;15
2020;AgrotÛxico sa˙de p˙blica;BA;7
2020;Raticida;BA;70
2020;Prod. veterin·rio;BA;18
2020;Prod. uso domiciliar;BA;69
2020;CosmÈtico;BA;17
2020;Prod. quÌmico;BA;36
2020;Metal;BA;1
2020;Drogas de abuso;BA;37
2020;Planta tÛxica;BA;11
2020;Alimento e bebida;BA;90
2020;Outro;BA;26
2020;Ign/Branco;MG;709
2020;Medicamento;MG;3915
2020;AgrotÛxico agrÌcola;MG;223
2020;AgrotÛxico domÈstico;MG;71
2020;AgrotÛxico sa˙de p˙blica;MG;7
2020;Raticida;MG;239
2020;Prod. veterin·rio;MG;49
2020;Prod. uso domiciliar;MG;280
2020;CosmÈtico;MG;44
2020;Prod. quÌmico;MG;137
2020;Metal;MG;9
2020;Drogas de abuso;MG;414
2020;Planta tÛxica;MG;31
2020;Alimento e bebida;MG;201
2020;Outro;MG;168
2020;Ign/Branco;ES;3
2020;Medicamento;ES;92
2020;AgrotÛxico agrÌcola;ES;2
2020;AgrotÛxico domÈstico;ES;1
2020;AgrotÛxico sa˙de p˙blica;ES;0
2020;Raticida;ES;3
2020;Prod. veterin·rio;ES;0
2020;Prod. uso domiciliar;ES;8
2020;CosmÈtico;ES;8
2020;Prod. quÌmico;ES;1
2020;Metal;ES;0
2020;Drogas de abuso;ES;18
2020;Planta tÛxica;ES;4
2020;Alimento e bebida;ES;25
2020;Outro;ES;3
2020;Ign/Branco;RJ;328
2020;Medicamento;RJ;949
2020;AgrotÛxico agrÌcola;RJ;20
2020;AgrotÛxico domÈstico;RJ;12
2020;AgrotÛxico sa˙de p˙blica;RJ;1
2020;Raticida;RJ;62
2020;Prod. veterin·rio;RJ;9
2020;Prod. uso domiciliar;RJ;62
2020;CosmÈtico;RJ;6
2020;Prod. quÌmico;RJ;40
2020;Metal;RJ;4
2020;Drogas de abuso;RJ;235
2020;Planta tÛxica;RJ;6
2020;Alimento e bebida;RJ;168
2020;Outro;RJ;48
2020;Ign/Branco;SP;1006
2020;Medicamento;SP;7088
2020;AgrotÛxico agrÌcola;SP;186
2020;AgrotÛxico domÈstico;SP;107
2020;AgrotÛxico sa˙de p˙blica;SP;15
2020;Raticida;SP;364
2020;Prod. veterin·rio;SP;63
2020;Prod. uso domiciliar;SP;636
2020;CosmÈtico;SP;69
2020;Prod. quÌmico;SP;205
2020;Metal;SP;15
2020;Drogas de abuso;SP;2420
2020;Planta tÛxica;SP;31
2020;Alimento e bebida;SP;648
2020;Outro;SP;217
2020;Ign/Branco;PR;569
2020;Medicamento;PR;2566
2020;AgrotÛxico agrÌcola;PR;223
2020;AgrotÛxico domÈstico;PR;75
2020;AgrotÛxico sa˙de p˙blica;PR;10
2020;Raticida;PR;152
2020;Prod. veterin·rio;PR;59
2020;Prod. uso domiciliar;PR;231
2020;CosmÈtico;PR;41
2020;Prod. quÌmico;PR;142
2020;Metal;PR;3
2020;Drogas de abuso;PR;584
2020;Planta tÛxica;PR;102
2020;Alimento e bebida;PR;42
2020;Outro;PR;113
2020;Ign/Branco;SC;221
2020;Medicamento;SC;1517
2020;AgrotÛxico agrÌcola;SC;87
2020;AgrotÛxico domÈstico;SC;32
2020;AgrotÛxico sa˙de p˙blica;SC;0
2020;Raticida;SC;54
2020;Prod. veterin·rio;SC;12
2020;Prod. uso domiciliar;SC;66
2020;CosmÈtico;SC;4
2020;Prod. quÌmico;SC;45
2020;Metal;SC;5
2020;Drogas de abuso;SC;104
2020;Planta tÛxica;SC;51
2020;Alimento e bebida;SC;53
2020;Outro;SC;70
2020;Ign/Branco;RS;289
2020;Medicamento;RS;1184
2020;AgrotÛxico agrÌcola;RS;152
2020;AgrotÛxico domÈstico;RS;24
2020;AgrotÛxico sa˙de p˙blica;RS;6
2020;Raticida;RS;32
2020;Prod. veterin·rio;RS;18
2020;Prod. uso domiciliar;RS;57
2020;CosmÈtico;RS;6
2020;Prod. quÌmico;RS;71
2020;Metal;RS;3
2020;Drogas de abuso;RS;94
2020;Planta tÛxica;RS;25
2020;Alimento e bebida;RS;51
2020;Outro;RS;57
2020;Ign/Branco;MS;58
2020;Medicamento;MS;306
2020;AgrotÛxico agrÌcola;MS;37
2020;AgrotÛxico domÈstico;MS;17
2020;AgrotÛxico sa˙de p˙blica;MS;4
2020;Raticida;MS;12
2020;Prod. veterin·rio;MS;11
2020;Prod. uso domiciliar;MS;34
2020;CosmÈtico;MS;2
2020;Prod. quÌmico;MS;20
2020;Metal;MS;0
2020;Drogas de abuso;MS;10
2020;Planta tÛxica;MS;10
2020;Alimento e bebida;MS;20
2020;Outro;MS;15
2020;Ign/Branco;MT;60
2020;Medicamento;MT;161
2020;AgrotÛxico agrÌcola;MT;39
2020;AgrotÛxico domÈstico;MT;14
2020;AgrotÛxico sa˙de p˙blica;MT;7
2020;Raticida;MT;19
2020;Prod. veterin·rio;MT;5
2020;Prod. uso domiciliar;MT;15
2020;CosmÈtico;MT;1
2020;Prod. quÌmico;MT;14
2020;Metal;MT;1
2020;Drogas de abuso;MT;25
2020;Planta tÛxica;MT;5
2020;Alimento e bebida;MT;54
2020;Outro;MT;10
2020;Ign/Branco;GO;138
2020;Medicamento;GO;833
2020;AgrotÛxico agrÌcola;GO;93
2020;AgrotÛxico domÈstico;GO;65
2020;AgrotÛxico sa˙de p˙blica;GO;5
2020;Raticida;GO;102
2020;Prod. veterin·rio;GO;22
2020;Prod. uso domiciliar;GO;94
2020;CosmÈtico;GO;23
2020;Prod. quÌmico;GO;58
2020;Metal;GO;8
2020;Drogas de abuso;GO;354
2020;Planta tÛxica;GO;8
2020;Alimento e bebida;GO;56
2020;Outro;GO;18
2020;Ign/Branco;DF;126
2020;Medicamento;DF;414
2020;AgrotÛxico agrÌcola;DF;2
2020;AgrotÛxico domÈstico;DF;5
2020;AgrotÛxico sa˙de p˙blica;DF;0
2020;Raticida;DF;32
2020;Prod. veterin·rio;DF;3
2020;Prod. uso domiciliar;DF;32
2020;CosmÈtico;DF;9
2020;Prod. quÌmico;DF;7
2020;Metal;DF;2
2020;Drogas de abuso;DF;52
2020;Planta tÛxica;DF;1
2020;Alimento e bebida;DF;30
2020;Outro;DF;72
